2 1 -1 -2 0 29968
2 1 -2 -3 0 29969
2 2 -1 -3 0 30032
1 1 -2 -3 -1 30033
1 1 -1 -3 -2 30037
1 2 -2 -3 -2 30065
0 1 -2 -3 -2 30069
-1 1 -2 -3 -3 30071
-1 2 -1 -3 -3 30197
-2 1 -2 -3 -3 30199
-2 1 -1 -2 -3 30207
2 0 -1 -1 0 30464
3 -1 -2 -2 0 30465
3 1 -2 -2 0 30480
1 0 -3 -3 -1 30481
2 -1 -3 -2 -2 30483
2 -1 -2 -3 -2 30485
1 -2 -3 -3 -3 30487
2 1 -3 -2 -2 30513
1 0 -3 -2 -2 30515
1 -1 -3 -2 -3 30519
2 1 -2 -3 -2 30545
1 0 -2 -3 -2 30549
1 -1 -2 -3 -3 30551
1 1 -3 -3 -2 30577
1 1 -3 -2 -3 30579
1 1 -2 -3 -3 30581
-2 0 -3 -3 -3 30583
-1 -1 -2 -2 -3 30591
-1 1 -2 -2 -3 30711
-2 0 -2 -2 -3 30719
3 -1 -1 -1 0 32512
2 -1 -1 -1 -1 32513
3 -2 -2 -1 -2 32515
3 -2 -1 -2 -2 32517
2 -2 -1 -1 -2 32519
2 -3 -1 -1 -3 32527
3 -1 -2 -2 -2 32529
2 -1 -2 -1 -2 32531
2 -1 -1 -2 -2 32533
1 -3 -3 -3 -3 32535
1 -3 -2 -2 -3 32543
2 -1 -3 -1 -3 32563
1 -2 -3 -2 -3 32567
1 -2 -2 -1 -3 32575
2 -1 -1 -3 -3 32597
1 -2 -2 -3 -3 32599
1 -2 -1 -2 -3 32607
1 -1 -2 -2 -3 32631
0 -2 -2 -2 -3 32639
-1 -1 -1 -1 -3 32767
1 1 1 1 2 32768
0 1 1 1 1 32896
-1 1 2 2 2 32904
-1 2 1 2 2 32928
-2 1 2 3 2 32936
-2 1 1 3 1 32938
-1 2 2 1 2 32960
-2 1 3 2 2 32968
-2 1 3 1 1 32972
-2 3 1 2 2 32992
-3 1 3 3 2 33000
-3 1 1 3 0 33002
-3 1 3 1 0 33004
-3 1 2 2 0 33006
-2 3 1 1 1 33008
-3 3 1 1 0 33016
-3 2 1 2 0 33018
-3 2 2 1 0 33020
-3 1 1 2 -1 33022
-3 1 1 1 -2 33023
1 0 1 1 1 34816
1 -1 2 2 2 34824
1 1 2 2 2 34944
-2 0 3 3 2 34952
-1 -1 2 3 1 34954
-1 -1 3 2 1 34956
-2 -2 3 3 0 34958
-1 1 2 3 1 34984
-2 0 1 3 0 34986
-2 -1 2 3 0 34990
-1 1 3 2 1 35016
-2 0 3 1 0 35020
-2 -1 3 2 0 35022
-2 1 3 3 1 35048
-2 1 2 3 0 35050
-2 1 3 2 0 35052
-3 -2 3 3 -1 35054
-3 -1 2 2 -2 35055
-3 1 2 2 -2 35070
-3 0 1 1 -3 35071
2 -1 1 2 2 35328
1 -2 2 3 2 35336
1 -2 1 3 1 35338
1 -1 2 3 1 35464
0 -2 1 3 0 35466
-1 -2 2 3 0 35470
-1 -1 1 3 0 35498
-2 -2 2 3 -1 35502
-2 -2 1 3 -2 35503
-2 -1 2 3 -2 35566
-3 -2 1 3 -3 35567
-3 -1 1 2 -3 35583
2 -1 2 1 2 35840
1 -2 3 2 2 35848
1 -2 3 1 1 35852
1 -1 3 2 1 35976
0 -2 3 1 0 35980
-1 -2 3 2 0 35982
-1 -1 3 1 0 36044
-2 -2 3 2 -1 36046
-2 -2 3 1 -2 36047
-2 -1 3 2 -2 36078
-3 -2 3 1 -3 36079
-3 -1 2 1 -3 36095
2 -1 1 1 1 36352
1 -3 3 3 2 36360
1 -3 1 3 0 36362
1 -3 3 1 0 36364
1 -3 2 2 0 36366
1 -2 3 3 1 36488
1 -2 2 3 0 36490
1 -2 3 2 0 36492
-2 -3 3 3 -1 36494
-1 -3 2 2 -2 36495
-1 -2 2 3 -2 36526
-2 -3 1 3 -3 36527
-1 -2 3 2 -2 36558
-2 -3 3 1 -3 36559
-2 -2 3 3 -2 36590
-3 -3 1 3 -3 36591
-3 -2 1 2 -3 36607
3 -2 1 1 1 36608
2 -2 1 1 0 36616
2 -3 1 2 0 36618
2 -3 2 1 0 36620
1 -3 1 2 -1 36622
1 -3 1 1 -2 36623
1 -3 2 2 -2 36750
0 -3 1 1 -3 36751
-1 -3 1 2 -3 36783
-1 -3 2 1 -3 36815
-2 -3 1 2 -3 36847
-2 -2 1 1 -3 36863
1 1 0 1 1 40960
1 2 -1 2 2 40992
1 2 1 2 2 41088
-2 3 0 3 2 41120
-1 2 -1 3 1 41122
-1 2 1 3 1 41128
-2 1 0 3 0 41130
-1 3 -1 2 1 41136
-2 3 -2 3 0 41138
-2 2 -1 3 0 41146
-1 3 1 2 1 41184
-2 3 1 3 1 41192
-2 2 1 3 0 41194
-2 3 0 1 0 41200
-2 3 -1 2 0 41202
-2 3 1 2 0 41208
-3 1 0 3 -1 41210
-3 2 -1 2 -2 41211
-3 2 1 2 -2 41214
-3 1 0 1 -3 41215
2 1 -1 2 2 41472
1 1 -1 2 1 41504
1 1 -2 3 1 41506
1 2 -1 3 1 41632
0 1 -2 3 0 41634
-1 1 -1 3 0 41642
-1 2 -2 3 0 41650
-2 1 -1 3 -1 41658
-2 1 -2 3 -2 41659
-2 2 -1 3 -2 41722
-3 1 -2 3 -3 41723
-3 1 -1 2 -3 41727
2 1 1 2 2 43008
1 1 1 2 1 43136
1 1 2 3 1 43144
1 2 1 3 1 43168
0 1 1 2 0 43176
-1 1 1 3 0 43178
-1 2 2 3 0 43240
-2 1 1 3 -1 43242
-2 1 2 3 -2 43246
-2 2 1 3 -2 43258
-3 1 1 3 -2 43262
-3 1 1 2 -3 43263
1 0 0 1 0 43520
2 -1 -1 3 1 43522
2 -1 1 3 1 43528
1 -2 0 3 0 43530
2 1 -1 3 1 43552
1 0 -2 3 0 43554
1 -1 -1 3 0 43562
2 1 1 3 1 43648
1 0 1 2 0 43656
1 -1 1 3 0 43658
1 1 0 2 0 43680
1 1 -1 3 0 43682
1 1 1 3 0 43688
-2 0 0 3 -1 43690
-1 -1 -1 3 -2 43691
-1 -1 1 3 -2 43694
-2 -2 0 3 -3 43695
-1 1 -1 3 -2 43706
-2 0 -2 3 -3 43707
-2 -1 -1 3 -3 43711
-1 1 1 3 -2 43754
-2 0 1 3 -2 43758
-2 -1 1 3 -3 43759
-2 1 0 3 -2 43770
-2 1 -1 3 -3 43771
-2 1 1 3 -3 43774
-3 -2 0 3 -3 43775
3 -1 -1 2 1 43776
2 -1 -1 2 0 43778
2 -2 -1 3 0 43786
2 -1 -2 3 0 43810
1 -2 -1 3 -1 43818
1 -2 -2 3 -2 43819
1 -1 -1 3 -2 43946
0 -2 -2 3 -3 43947
-1 -2 -1 3 -3 43951
-1 -1 -2 3 -3 43963
-2 -2 -1 3 -3 43967
-2 -1 -1 2 -3 44031
3 -1 1 2 1 44544
2 -1 1 2 0 44552
2 -2 1 3 0 44554
2 -1 2 3 0 44680
1 -2 1 3 -1 44682
1 -2 2 3 -2 44686
1 -1 1 3 -2 44714
0 -2 1 3 -2 44718
-1 -2 1 3 -3 44719
-1 -1 2 3 -3 44782
-2 -2 1 3 -3 44783
-2 -1 1 2 -3 44799
2 -1 0 1 0 44800
3 -2 -1 2 0 44802
3 -2 1 2 0 44808
1 -3 0 3 -1 44810
2 -3 -1 2 -2 44811
2 -3 1 2 -2 44814
1 -3 0 1 -3 44815
2 -2 -1 3 -2 44842
1 -3 -2 3 -3 44843
1 -3 -1 2 -3 44847
2 -2 1 3 -2 44938
1 -3 1 3 -2 44942
1 -3 1 2 -3 44943
1 -2 0 3 -2 44970
1 -2 -1 3 -3 44971
1 -2 1 3 -3 44974
-2 -3 0 3 -3 44975
-1 -2 -1 2 -3 44991
-1 -2 1 2 -3 45039
-2 -2 0 2 -3 45055
2 2 -1 1 2 45056
1 2 -1 1 1 45088
1 3 -2 1 1 45104
1 3 -1 2 1 45216
0 2 -1 1 0 45232
-1 3 -2 2 0 45234
-1 3 -1 1 0 45296
-2 3 -2 2 -1 45298
-2 3 -2 1 -2 45299
-2 3 -1 2 -2 45306
-3 3 -2 1 -3 45307
-3 2 -1 1 -3 45311
2 1 -1 1 1 45568
1 1 -1 1 0 45600
1 1 -3 3 0 45602
1 2 -2 1 0 45616
1 2 -3 2 0 45618
1 2 -1 2 0 45728
1 2 -2 3 0 45730
1 3 -2 2 0 45744
-2 3 -3 3 -1 45746
-1 2 -3 2 -2 45747
-1 2 -2 3 -2 45754
-2 1 -3 3 -3 45755
-1 3 -2 2 -2 45810
-2 3 -3 1 -3 45811
-2 3 -2 3 -2 45818
-3 1 -3 3 -3 45819
-3 1 -2 2 -3 45823
3 1 -2 1 1 45824
2 1 -2 1 0 45856
2 1 -3 2 0 45858
2 2 -3 1 0 45872
1 1 -3 2 -1 45874
1 1 -3 1 -2 45875
1 2 -3 2 -2 46002
0 1 -3 1 -3 46003
-1 1 -3 2 -3 46011
-1 2 -3 1 -3 46067
-2 1 -3 2 -3 46075
-2 1 -2 1 -3 46079
3 1 -1 2 1 47616
2 1 -1 2 0 47648
2 1 -2 3 0 47650
2 2 -1 3 0 47776
1 1 -2 3 -1 47778
1 1 -1 3 -2 47786
1 2 -2 3 -2 47794
0 1 -2 3 -2 47802
-1 1 -2 3 -3 47803
-1 2 -1 3 -3 47866
-2 1 -2 3 -3 47867
-2 1 -1 2 -3 47871
2 0 -1 1 0 47872
3 -1 -2 2 0 47874
3 1 -2 2 0 47904
1 0 -3 3 -1 47906
2 -1 -3 2 -2 47907
2 -1 -2 3 -2 47914
1 -2 -3 3 -3 47915
2 1 -3 2 -2 47922
1 0 -3 1 -3 47923
1 -1 -3 2 -3 47931
2 1 -2 3 -2 48034
1 0 -2 3 -2 48042
1 -1 -2 3 -3 48043
1 1 -3 3 -2 48050
1 1 -3 2 -3 48051
1 1 -2 3 -3 48058
-2 0 -3 3 -3 48059
-1 -1 -2 2 -3 48063
-1 1 -2 2 -3 48123
-2 0 -2 2 -3 48127
3 -1 -1 1 0 48896
2 -1 -1 1 -1 48898
3 -2 -2 1 -2 48899
3 -2 -1 2 -2 48906
2 -2 -1 1 -2 48907
2 -3 -1 1 -3 48911
3 -1 -2 2 -2 48930
2 -1 -2 1 -2 48931
2 -1 -1 2 -2 48938
1 -3 -3 3 -3 48939
1 -3 -2 2 -3 48943
2 -1 -3 1 -3 48947
1 -2 -3 2 -3 48955
1 -2 -2 1 -3 48959
2 -1 -1 3 -3 49066
1 -2 -2 3 -3 49067
1 -2 -1 2 -3 49071
1 -1 -2 2 -3 49083
0 -2 -2 2 -3 49087
-1 -1 -1 1 -3 49151
1 1 1 0 1 49152
1 2 2 -1 2 49216
1 2 2 1 2 49280
-2 3 3 0 2 49344
-1 2 3 -1 1 49348
-1 2 3 1 1 49352
-2 1 3 0 0 49356
-1 3 2 -1 1 49360
-2 3 3 -2 0 49364
-2 2 3 -1 0 49372
-1 3 2 1 1 49376
-2 3 3 1 1 49384
-2 2 3 1 0 49388
-2 3 1 0 0 49392
-2 3 2 -1 0 49396
-2 3 2 1 0 49400
-3 1 3 0 -1 49404
-3 2 2 -1 -2 49405
-3 2 2 1 -2 49406
-3 1 1 0 -3 49407
2 1 2 -1 2 50176
1 1 2 -1 1 50240
1 1 3 -2 1 50244
1 2 3 -1 1 50368
0 1 2 -1 0 50372
-1 1 3 -1 0 50380
-1 2 3 -2 0 50388
-2 1 3 -1 -1 50396
-2 1 3 -2 -2 50397
-2 2 3 -1 -2 50428
-3 1 3 -2 -3 50429
-3 1 2 -1 -3 50431
2 1 2 1 2 51200
1 1 2 1 1 51328
1 1 3 2 1 51336
1 2 3 1 1 51392
0 1 2 1 0 51400
-1 1 3 1 0 51404
-1 2 3 2 0 51432
-2 1 3 1 -1 51436
-2 1 3 2 -2 51438
-2 2 3 1 -2 51452
-3 1 3 1 -2 51454
-3 1 2 1 -3 51455
1 0 1 0 0 52224
2 -1 3 -1 1 52228
2 -1 3 1 1 52232
1 -2 3 0 0 52236
2 1 3 -1 1 52288
1 0 2 -1 0 52292
1 -1 3 -1 0 52300
2 1 3 1 1 52352
1 0 2 1 0 52360
1 -1 3 1 0 52364
1 1 2 0 0 52416
1 1 3 -1 0 52420
1 1 3 1 0 52424
-2 0 3 0 -1 52428
-1 -1 3 -1 -2 52429
-1 -1 3 1 -2 52430
-2 -2 3 0 -3 52431
-1 1 3 -1 -2 52444
-2 0 3 -2 -3 52445
-2 -1 3 -1 -3 52447
-1 1 3 1 -2 52460
-2 0 3 1 -2 52462
-2 -1 3 1 -3 52463
-2 1 3 0 -2 52476
-2 1 3 -1 -3 52477
-2 1 3 1 -3 52478
-3 -2 3 0 -3 52479
3 -1 2 -1 1 52480
2 -1 2 -1 0 52484
2 -2 3 -1 0 52492
2 -1 3 -2 0 52548
1 -2 3 -1 -1 52556
1 -2 3 -2 -2 52557
1 -1 3 -1 -2 52684
0 -2 3 -2 -3 52685
-1 -2 3 -1 -3 52687
-1 -1 3 -2 -3 52701
-2 -2 3 -1 -3 52703
-2 -1 2 -1 -3 52735
3 -1 2 1 1 52736
2 -1 2 1 0 52744
2 -2 3 1 0 52748
2 -1 3 2 0 52872
1 -2 3 1 -1 52876
1 -2 3 2 -2 52878
1 -1 3 1 -2 52940
0 -2 3 1 -2 52942
-1 -2 3 1 -3 52943
-1 -1 3 2 -3 52974
-2 -2 3 1 -3 52975
-2 -1 2 1 -3 52991
2 -1 1 0 0 52992
3 -2 2 -1 0 52996
3 -2 2 1 0 53000
1 -3 3 0 -1 53004
2 -3 2 -1 -2 53005
2 -3 2 1 -2 53006
1 -3 1 0 -3 53007
2 -2 3 -1 -2 53068
1 -3 3 -2 -3 53069
1 -3 2 -1 -3 53071
2 -2 3 1 -2 53132
1 -3 3 1 -2 53134
1 -3 2 1 -3 53135
1 -2 3 0 -2 53196
1 -2 3 -1 -3 53197
1 -2 3 1 -3 53198
-2 -3 3 0 -3 53199
-1 -2 2 -1 -3 53215
-1 -2 2 1 -3 53231
-2 -2 2 0 -3 53247
2 2 1 -1 2 53248
1 2 1 -1 1 53312
1 3 1 -2 1 53328
1 3 2 -1 1 53440
0 2 1 -1 0 53456
-1 3 2 -2 0 53460
-1 3 1 -1 0 53488
-2 3 1 -1 -1 53492
-2 3 1 -2 -2 53493
-2 3 2 -1 -2 53500
-3 3 1 -2 -3 53501
-3 2 1 -1 -3 53503
2 1 1 -1 1 54272
1 1 1 -1 0 54336
1 1 2 -2 0 54340
1 2 1 -2 0 54352
1 2 2 -3 0 54356
1 2 2 -1 0 54464
1 2 3 -2 0 54468
1 3 2 -2 0 54480
-2 3 3 -3 -1 54484
-1 2 2 -3 -2 54485
-1 2 3 -2 -2 54492
-2 1 3 -3 -3 54493
-1 3 2 -2 -2 54516
-2 3 1 -3 -3 54517
-2 3 3 -2 -2 54524
-3 1 3 -3 -3 54525
-3 1 1 -1 -3 54527
3 1 1 -2 1 54528
2 1 1 -2 0 54592
2 1 2 -3 0 54596
2 2 1 -3 0 54608
1 1 1 -2 -1 54612
1 1 1 -3 -2 54613
1 2 2 -3 -2 54740
0 1 1 -3 -3 54741
-1 1 2 -3 -3 54749
-1 2 1 -3 -3 54773
-2 1 2 -3 -3 54781
-2 1 1 -2 -3 54783
3 1 2 -1 1 56320
2 1 2 -1 0 56384
2 1 3 -2 0 56388
2 2 3 -1 0 56512
1 1 2 -1 -1 56516
1 1 3 -1 -2 56524
1 2 3 -2 -2 56532
0 1 2 -1 -2 56540
-1 1 3 -2 -3 56541
-1 2 3 -1 -3 56572
-2 1 3 -2 -3 56573
-2 1 2 -1 -3 56575
2 0 1 -1 0 56576
3 -1 2 -2 0 56580
3 1 2 -2 0 56640
1 0 1 -1 -1 56644
2 -1 2 -3 -2 56645
2 -1 3 -2 -2 56652
1 -2 3 -3 -3 56653
2 1 2 -3 -2 56660
1 0 1 -3 -3 56661
1 -1 2 -3 -3 56669
2 1 3 -2 -2 56772
1 0 2 -1 -2 56780
1 -1 3 -2 -3 56781
1 1 2 -2 -2 56788
1 1 2 -3 -3 56789
1 1 3 -2 -3 56796
-2 0 3 -3 -3 56797
-1 -1 2 -2 -3 56799
-1 1 2 -2 -3 56829
-2 0 1 -1 -3 56831
3 -1 1 -1 0 57088
2 -1 1 -1 -1 57092
3 -2 1 -2 -2 57093
3 -2 2 -1 -2 57100
2 -2 1 -1 -2 57101
2 -3 1 -1 -3 57103
3 -1 2 -2 -2 57156
2 -1 1 -2 -2 57157
2 -1 2 -1 -2 57164
1 -3 3 -3 -3 57165
1 -3 1 -1 -3 57167
2 -1 1 -3 -3 57173
1 -2 2 -3 -3 57181
1 -2 1 -2 -3 57183
2 -1 3 -1 -3 57292
1 -2 3 -2 -3 57293
1 -2 2 -1 -3 57295
1 -1 2 -2 -3 57309
0 -2 1 -1 -3 57311
-1 -1 1 -1 -3 57343
2 2 1 1 2 57344
1 2 1 1 1 57472
1 3 1 2 1 57504
1 3 2 1 1 57536
0 2 1 1 0 57568
-1 3 2 2 0 57576
-1 3 1 1 0 57584
-2 3 1 1 -1 57592
-2 3 1 2 -2 57594
-2 3 2 1 -2 57596
-3 3 1 1 -2 57598
-3 2 1 1 -3 57599
2 1 1 1 1 59392
1 1 1 1 0 59520
1 1 2 2 0 59528
1 2 1 2 0 59552
1 2 2 3 0 59560
1 2 2 1 0 59584
1 2 3 2 0 59592
1 3 2 2 0 59616
-2 3 3 3 -1 59624
-1 2 2 3 -2 59626
-1 2 3 2 -2 59628
-2 1 3 3 -3 59630
-1 3 2 2 -2 59640
-2 3 1 3 -3 59642
-2 3 3 1 -3 59644
-3 1 3 3 -3 59646
-3 1 1 1 -3 59647
3 1 1 2 1 59904
2 1 1 2 0 60032
2 1 2 3 0 60040
2 2 1 3 0 60064
1 1 1 2 -1 60072
1 1 1 3 -2 60074
1 2 2 3 -2 60136
0 1 1 2 -2 60138
-1 1 2 3 -3 60142
-1 2 1 3 -3 60154
-2 1 2 3 -3 60158
-2 1 1 2 -3 60159
3 1 2 1 1 60416
2 1 2 1 0 60544
2 1 3 2 0 60552
2 2 3 1 0 60608
1 1 2 1 -1 60616
1 1 3 1 -2 60620
1 2 3 2 -2 60648
0 1 2 1 -2 60652
-1 1 3 2 -3 60654
-1 2 3 1 -3 60668
-2 1 3 2 -3 60670
-2 1 2 1 -3 60671
2 0 1 1 0 60928
3 -1 2 2 0 60936
3 1 2 2 0 61056
1 0 1 1 -1 61064
2 -1 2 3 -2 61066
2 -1 3 2 -2 61068
1 -2 3 3 -3 61070
2 1 2 3 -2 61096
1 0 1 2 -2 61098
1 -1 2 3 -3 61102
2 1 3 2 -2 61128
1 0 2 1 -2 61132
1 -1 3 2 -3 61134
1 1 2 2 -2 61160
1 1 2 3 -3 61162
1 1 3 2 -3 61164
-2 0 3 3 -3 61166
-1 -1 2 2 -3 61167
-1 1 2 2 -3 61182
-2 0 1 1 -3 61183
3 -1 1 1 0 61184
2 -1 1 1 -1 61192
3 -2 1 2 -2 61194
3 -2 2 1 -2 61196
2 -2 1 1 -2 61198
2 -3 1 1 -3 61199
3 -1 2 2 -2 61320
2 -1 1 2 -2 61322
2 -1 2 1 -2 61324
1 -3 3 3 -3 61326
1 -3 1 1 -3 61327
2 -1 1 3 -3 61354
1 -2 2 3 -3 61358
1 -2 1 2 -3 61359
2 -1 3 1 -3 61388
1 -2 3 2 -3 61390
1 -2 2 1 -3 61391
1 -1 2 2 -3 61422
0 -2 1 1 -3 61423
-1 -1 1 1 -3 61439
1 1 0 0 0 61440
2 3 -1 -1 1 61456
2 3 -1 1 1 61472
1 2 -1 0 0 61488
2 3 1 -1 1 61504
1 2 0 -1 0 61520
1 3 -1 -1 0 61552
2 3 1 1 1 61568
1 2 0 1 0 61600
1 3 -1 1 0 61616
1 2 1 0 0 61632
1 3 1 -1 0 61648
1 3 1 1 0 61664
-2 3 0 0 -1 61680
-1 3 -1 -1 -2 61681
-1 3 -1 1 -2 61682
-2 3 -2 0 -3 61683
-1 3 1 -1 -2 61684
-2 3 0 -2 -3 61685
-2 3 -1 -1 -3 61687
-1 3 1 1 -2 61688
-2 3 0 1 -2 61690
-2 3 -1 1 -3 61691
-2 3 1 0 -2 61692
-2 3 1 -1 -3 61693
-2 3 1 1 -3 61694
-3 1 0 0 -3 61695
3 2 -1 -1 1 61696
2 2 -1 -1 0 61712
2 3 -2 -1 0 61744
2 3 -1 -2 0 61776
1 2 -1 -1 -1 61808
1 3 -2 -2 -2 61809
1 3 -1 -1 -2 61936
0 2 -1 -1 -2 61937
-1 3 -2 -1 -3 61939
-1 3 -1 -2 -3 61941
-2 3 -2 -1 -3 61943
-2 2 -1 -1 -3 61951
3 2 -1 1 1 61952
2 2 -1 1 0 61984
2 3 -2 1 0 62000
2 3 -1 2 0 62112
1 2 -1 1 -1 62128
1 3 -2 2 -2 62130
1 3 -1 1 -2 62192
0 2 -1 1 -2 62194
-1 3 -2 1 -3 62195
-1 3 -1 2 -3 62202
-2 3 -2 1 -3 62203
-2 2 -1 1 -3 62207
2 1 -1 0 0 62208
3 2 -2 -1 0 62224
3 2 -2 1 0 62240
1 1 -1 0 -1 62256
2 2 -3 -1 -2 62257
2 2 -3 1 -2 62258
1 1 -3 0 -3 62259
2 3 -2 -1 -2 62320
1 2 -2 -1 -2 62321
1 2 -3 -1 -3 62323
2 3 -2 1 -2 62384
1 2 -2 1 -2 62386
1 2 -3 1 -3 62387
1 2 -1 0 -2 62448
1 3 -2 -1 -3 62449
1 3 -2 1 -3 62450
-2 3 -3 0 -3 62451
-1 2 -2 -1 -3 62455
-1 2 -2 1 -3 62459
-2 1 -1 0 -3 62463
3 2 1 -1 1 62464
2 2 1 -1 0 62528
2 3 1 -2 0 62544
2 3 2 -1 0 62656
1 2 1 -1 -1 62672
1 3 2 -2 -2 62676
1 3 1 -1 -2 62704
0 2 1 -1 -2 62708
-1 3 1 -2 -3 62709
-1 3 2 -1 -3 62716
-2 3 1 -2 -3 62717
-2 2 1 -1 -3 62719
2 1 0 -1 0 62720
3 2 -1 -2 0 62736
3 2 1 -2 0 62784
1 1 0 -1 -1 62800
2 2 -1 -3 -2 62801
2 2 1 -3 -2 62804
1 1 0 -3 -3 62805
2 3 -1 -2 -2 62832
1 2 -1 -2 -2 62833
1 2 -1 -3 -3 62837
2 3 1 -2 -2 62928
1 2 1 -2 -2 62932
1 2 1 -3 -3 62933
1 2 0 -1 -2 62960
1 3 -1 -2 -3 62961
1 3 1 -2 -3 62964
-2 3 0 -3 -3 62965
-1 2 -1 -2 -3 62967
-1 2 1 -2 -3 62973
-2 1 0 -1 -3 62975
3 1 -1 -1 0 63232
2 1 -1 -1 -1 63248
3 1 -2 -2 -2 63249
3 2 -2 -1 -2 63280
2 1 -2 -1 -2 63281
2 1 -3 -1 -3 63283
3 2 -1 -2 -2 63312
2 1 -1 -2 -2 63313
2 1 -1 -3 -3 63317
2 2 -1 -1 -2 63344
1 1 -1 -1 -2 63345
1 1 -3 -1 -3 63347
1 1 -1 -3 -3 63349
1 1 -2 -2 -3 63351
2 3 -1 -1 -3 63472
1 2 -1 -1 -3 63473
1 2 -2 -1 -3 63475
1 2 -1 -2 -3 63477
0 1 -2 -1 -3 63479
-1 1 -1 -1 -3 63487
3 2 1 1 1 63488
2 2 1 1 0 63616
2 3 1 2 0 63648
2 3 2 1 0 63680
1 2 1 1 -1 63712
1 3 2 2 -2 63720
1 3 1 1 -2 63728
0 2 1 1 -2 63736
-1 3 1 2 -3 63738
-1 3 2 1 -3 63740
-2 3 1 2 -3 63742
-2 2 1 1 -3 63743
2 1 0 1 0 64000
3 2 -1 2 0 64032
3 2 1 2 0 64128
1 1 0 1 -1 64160
2 2 -1 3 -2 64162
2 2 1 3 -2 64168
1 1 0 2 -2 64170
2 3 -1 2 -2 64176
1 2 -1 2 -2 64178
1 2 -1 3 -3 64186
2 3 1 2 -2 64224
1 2 1 2 -2 64232
1 2 1 3 -3 64234
1 2 0 1 -2 64240
1 3 -1 2 -3 64242
1 3 1 2 -3 64248
-2 3 0 3 -3 64250
-1 2 -1 2 -3 64251
-1 2 1 2 -3 64254
-2 1 0 1 -3 64255
3 1 -1 1 0 64256
2 1 -1 1 -1 64288
3 1 -2 2 -2 64290
3 2 -2 1 -2 64304
2 1 -2 1 -2 64306
2 1 -3 1 -3 64307
3 2 -1 2 -2 64416
2 1 -1 2 -2 64418
2 1 -1 3 -3 64426
2 2 -1 1 -2 64432
1 1 -1 1 -2 64434
1 1 -3 1 -3 64435
1 1 -1 2 -3 64442
1 1 -2 2 -3 64443
2 3 -1 1 -3 64496
1 2 -1 1 -3 64498
1 2 -2 1 -3 64499
1 2 -1 2 -3 64506
0 1 -2 1 -3 64507
-1 1 -1 1 -3 64511
2 1 1 0 0 64512
3 2 2 -1 0 64576
3 2 2 1 0 64640
1 1 1 0 -1 64704
2 2 3 -1 -2 64708
2 2 3 1 -2 64712
1 1 2 0 -2 64716
2 3 2 -1 -2 64720
1 2 2 -1 -2 64724
1 2 3 -1 -3 64732
2 3 2 1 -2 64736
1 2 2 1 -2 64744
1 2 3 1 -3 64748
1 2 1 0 -2 64752
1 3 2 -1 -3 64756
1 3 2 1 -3 64760
-2 3 3 0 -3 64764
-1 2 2 -1 -3 64765
-1 2 2 1 -3 64766
-2 1 1 0 -3 64767
3 1 1 -1 0 64768
2 1 1 -1 -1 64832
3 1 2 -2 -2 64836
3 2 1 -2 -2 64848
2 1 1 -2 -2 64852
2 1 1 -3 -3 64853
3 2 2 -1 -2 64960
2 1 2 -1 -2 64964
2 1 3 -1 -3 64972
2 2 1 -1 -2 64976
1 1 1 -1 -2 64980
1 1 1 -3 -3 64981
1 1 2 -1 -3 64988
1 1 2 -2 -3 64989
2 3 1 -1 -3 65008
1 2 1 -1 -3 65012
1 2 1 -2 -3 65013
1 2 2 -1 -3 65020
0 1 1 -2 -3 65021
-1 1 1 -1 -3 65023
3 1 1 1 0 65024
2 1 1 1 -1 65152
3 1 2 2 -2 65160
3 2 1 2 -2 65184
2 1 1 2 -2 65192
2 1 1 3 -3 65194
3 2 2 1 -2 65216
2 1 2 1 -2 65224
2 1 3 1 -3 65228
2 2 1 1 -2 65248
1 1 1 1 -2 65256
1 1 1 2 -3 65258
1 1 2 1 -3 65260
1 1 2 2 -3 65262
2 3 1 1 -3 65264
1 2 1 1 -3 65272
1 2 1 2 -3 65274
1 2 2 1 -3 65276
0 1 1 1 -3 65278
-1 1 1 1 -3 65279
1 0 0 0 -1 65280
3 -1 -1 -1 -2 65281
3 -1 -1 1 -2 65282
2 -1 -1 0 -2 65283
3 -1 1 -1 -2 65284
2 -1 0 -1 -2 65285
3 -2 -1 -1 -3 65287
3 -1 1 1 -2 65288
2 -1 0 1 -2 65290
3 -2 -1 1 -3 65291
2 -1 1 0 -2 65292
3 -2 1 -1 -3 65293
3 -2 1 1 -3 65294
1 -3 0 0 -3 65295
3 1 -1 -1 -2 65296
2 0 -1 -1 -2 65297
3 -1 -2 -1 -3 65299
3 -1 -1 -2 -3 65301
2 -1 -1 -1 -3 65303
2 -2 -1 -1 -3 65311
3 1 -1 1 -2 65312
2 0 -1 1 -2 65314
3 -1 -2 1 -3 65315
3 -1 -1 2 -3 65322
2 -1 -1 1 -3 65323
2 -2 -1 1 -3 65327
2 1 -1 0 -2 65328
3 1 -2 -1 -3 65329
3 1 -2 1 -3 65330
1 0 -3 0 -3 65331
2 -1 -2 -1 -3 65335
2 -1 -2 1 -3 65339
1 -2 -1 0 -3 65343
3 1 1 -1 -2 65344
2 0 1 -1 -2 65348
3 -1 1 -2 -3 65349
3 -1 2 -1 -3 65356
2 -1 1 -1 -3 65357
2 -2 1 -1 -3 65359
2 1 0 -1 -2 65360
3 1 -1 -2 -3 65361
3 1 1 -2 -3 65364
